timestamp	phase	step	addend1	operator	addend2	target	predicted	confidence	used_finger_counting	loss	confidence_criterion	learning_rate	finger_phase
2025-09-09 21:29:10.136	finger_counting	0	1	->		2	10	0.000001	True	2.488776	0.900000	0.005000	
2025-09-09 21:29:10.136	finger_counting	1	2	->		3	8	0.000001	True	2.482161	0.900000	0.005000	
2025-09-09 21:29:10.137	finger_counting	2	1	->		2	10	0.000001	True	2.488605	0.900000	0.005000	
2025-09-09 21:29:10.137	finger_counting	3	2	->		3	3	0.000001	True	2.482054	0.900000	0.005000	
2025-09-09 21:29:10.138	finger_counting	4	1	->		2	10	0.000001	True	2.488434	0.900000	0.005000	
2025-09-09 21:29:10.138	finger_counting	5	2	->		3	3	0.000001	True	2.481948	0.900000	0.005000	
2025-09-09 21:29:10.138	finger_counting	6	3	->		4	8	0.000001	True	2.486436	0.900000	0.005000	
2025-09-09 21:29:10.139	finger_counting	7	1	->		2	10	0.000001	True	2.488291	0.900000	0.005000	
2025-09-09 21:29:10.139	finger_counting	8	2	->		3	3	0.000001	True	2.481855	0.900000	0.005000	
2025-09-09 21:29:10.139	finger_counting	9	3	->		4	8	0.000001	True	2.486253	0.900000	0.005000	
2025-09-09 21:29:10.140	finger_counting	10	1	->		2	10	0.000001	True	2.488149	0.900000	0.005000	
2025-09-09 21:29:10.140	finger_counting	11	2	->		3	3	0.000001	True	2.481759	0.900000	0.005000	
2025-09-09 21:29:10.140	finger_counting	12	3	->		4	8	0.000001	True	2.486072	0.900000	0.005000	
2025-09-09 21:29:10.140	finger_counting	13	4	->		5	8	0.000001	True	2.482012	0.900000	0.005000	
2025-09-09 21:29:10.141	finger_counting	14	1	->		2	10	0.000001	True	2.488022	0.900000	0.005000	
2025-09-09 21:29:10.141	finger_counting	15	2	->		3	3	0.000001	True	2.481657	0.900000	0.005000	
2025-09-09 21:29:10.141	finger_counting	16	3	->		4	8	0.000000	True	2.485966	0.900000	0.005000	
2025-09-09 21:29:10.141	finger_counting	17	4	->		5	8	0.000001	True	2.481914	0.900000	0.005000	
2025-09-09 21:29:10.142	finger_counting	18	1	->		2	10	0.000001	True	2.487895	0.900000	0.005000	
2025-09-09 21:29:10.142	finger_counting	19	2	->		3	3	0.000001	True	2.481555	0.900000	0.005000	
2025-09-09 21:29:10.142	finger_counting	20	3	->		4	8	0.000000	True	2.485883	0.900000	0.005000	
2025-09-09 21:29:10.142	finger_counting	21	4	->		5	8	0.000001	True	2.481811	0.900000	0.005000	
2025-09-09 21:29:10.142	finger_counting	22	1	->		2	10	0.000001	True	2.487768	0.900000	0.005000	
2025-09-09 21:29:10.143	finger_counting	23	2	->		3	3	0.000001	True	2.481446	0.900000	0.005000	
2025-09-09 21:29:10.143	finger_counting	24	3	->		4	8	0.000000	True	2.485800	0.900000	0.005000	
2025-09-09 21:29:10.143	finger_counting	25	4	->		5	8	0.000001	True	2.481701	0.900000	0.005000	
2025-09-09 21:29:10.144	finger_counting	26	1	->		2	10	0.000001	True	2.487641	0.900000	0.005000	
2025-09-09 21:29:10.144	finger_counting	27	2	->		3	3	0.000001	True	2.481340	0.900000	0.005000	
2025-09-09 21:29:10.144	finger_counting	28	3	->		4	8	0.000000	True	2.485718	0.900000	0.005000	
2025-09-09 21:29:10.144	finger_counting	29	4	->		5	8	0.000001	True	2.481597	0.900000	0.005000	
2025-09-09 21:29:10.144	finger_counting	30	1	->		2	10	0.000001	True	2.487512	0.900000	0.005000	
2025-09-09 21:29:10.145	finger_counting	31	2	->		3	3	0.000001	True	2.481236	0.900000	0.005000	
2025-09-09 21:29:10.145	finger_counting	32	3	->		4	8	0.000000	True	2.485636	0.900000	0.005000	
2025-09-09 21:29:10.145	finger_counting	33	4	->		5	8	0.000002	True	2.481494	0.900000	0.005000	
2025-09-09 21:29:10.145	continuous	34	2	->		3	3	0.000001	False	2.481111	0.900000	0.005000	
2025-09-09 21:29:10.146	continuous	35	1	->		2	10	0.000001	False	2.487411	0.899910	0.005000	
2025-09-09 21:29:10.146	continuous	36	2	->		3	3	0.000001	False	2.481003	0.899820	0.004999	
2025-09-09 21:29:10.146	continuous	37	1	->		2	10	0.000001	False	2.487241	0.899730	0.004999	
2025-09-09 21:29:10.146	continuous	38	1	->	2	3	10	0.000001	False	2.486720	0.899640	0.004998	
2025-09-09 21:29:10.146	continuous	39	2	->		3	3	0.000001	False	2.480834	0.899550	0.004998	
2025-09-09 21:29:10.146	continuous	40	1	->	2	3	10	0.000001	False	2.486472	0.899460	0.004997	
2025-09-09 21:29:10.147	continuous	41	1	->		2	10	0.000001	False	2.487207	0.899370	0.004997	
2025-09-09 21:29:10.147	continuous	42	2	->		3	3	0.000001	False	2.480664	0.899280	0.004996	
2025-09-09 21:29:10.147	continuous	43	1	->		2	10	0.000001	False	2.487037	0.899190	0.004996	
2025-09-09 21:29:10.147	continuous	44	1	->		2	10	0.000001	False	2.486847	0.899100	0.004995	
2025-09-09 21:29:10.148	continuous	45	1	->	2	3	10	0.000001	False	2.486426	0.899010	0.004995	
2025-09-09 21:29:10.148	continuous	46	2	->		3	3	0.000001	False	2.480513	0.898921	0.004994	
2025-09-09 21:29:10.148	continuous	47	2	->		3	3	0.000001	False	2.480380	0.898831	0.004994	
2025-09-09 21:29:10.148	continuous	48	1	->	2	3	10	0.000001	False	2.486116	0.898741	0.004993	
2025-09-09 21:29:10.148	continuous	49	1	->	2	3	10	0.000001	False	2.485929	0.898651	0.004993	
2025-09-09 21:29:10.148	continuous	50	2	->		3	3	0.000002	False	2.480122	0.898561	0.004992	
2025-09-09 21:29:10.148	continuous	51	1	->	2	3	10	0.000001	False	2.485680	0.898471	0.004992	
2025-09-09 21:29:10.149	continuous	52	2	->		3	3	0.000002	False	2.479927	0.898381	0.004991	
2025-09-09 21:29:10.149	continuous	53	1	->	2	3	10	0.000001	False	2.485431	0.898292	0.004991	
2025-09-09 21:29:10.149	continuous	54	1	->	2	3	10	0.000001	False	2.485244	0.898202	0.004990	
2025-09-09 21:29:10.149	continuous	55	2	->		3	3	0.000002	False	2.479668	0.898112	0.004990	
2025-09-09 21:29:10.149	continuous	56	2	->		3	3	0.000002	False	2.479533	0.898022	0.004989	
2025-09-09 21:29:10.149	continuous	57	1	->	2	3	10	0.000001	False	2.484905	0.897932	0.004989	
2025-09-09 21:29:10.150	continuous	58	2	->		3	3	0.000002	False	2.479321	0.897842	0.004988	
2025-09-09 21:29:10.150	continuous	59	2	->		3	3	0.000002	False	2.479186	0.897753	0.004988	
2025-09-09 21:29:10.150	continuous	60	1	->	2	3	10	0.000001	False	2.484548	0.897663	0.004987	
2025-09-09 21:29:10.150	continuous	61	1	->		2	10	0.000001	False	2.487406	0.897573	0.004987	
2025-09-09 21:29:10.150	continuous	62	2	->		3	3	0.000002	False	2.479000	0.897483	0.004986	
2025-09-09 21:29:10.150	continuous	63	2	->		3	3	0.000002	False	2.478865	0.897394	0.004986	
2025-09-09 21:29:10.151	continuous	64	1	->		2	10	0.000001	False	2.487263	0.897304	0.004985	
2025-09-09 21:29:10.151	continuous	65	1	->		2	10	0.000001	False	2.487068	0.897214	0.004985	
2025-09-09 21:29:10.151	continuous	66	2	->		3	3	0.000002	False	2.478780	0.897124	0.004984	
2025-09-09 21:29:10.151	continuous	67	1	->		2	10	0.000001	False	2.486899	0.897035	0.004984	
2025-09-09 21:29:10.151	continuous	68	1	->		2	10	0.000001	False	2.486705	0.896945	0.004983	
2025-09-09 21:29:10.151	continuous	69	1	->	2	3	10	0.000001	False	2.484464	0.896855	0.004983	
2025-09-09 21:29:10.152	continuous	70	2	->		3	3	0.000002	False	2.478605	0.896766	0.004982	
2025-09-09 21:29:10.152	continuous	71	1	->	2	3	10	0.000001	False	2.484157	0.896676	0.004982	
2025-09-09 21:29:10.152	continuous	72	2	->		3	3	0.000002	False	2.478379	0.896586	0.004981	
2025-09-09 21:29:10.152	continuous	73	1	->		2	10	0.000001	False	2.486708	0.896497	0.004981	
2025-09-09 21:29:10.152	continuous	74	1	->		2	10	0.000001	False	2.486513	0.896407	0.004980	
2025-09-09 21:29:10.152	continuous	75	1	->	2	3	10	0.000001	False	2.483996	0.896317	0.004980	
2025-09-09 21:29:10.153	continuous	76	1	->		2	10	0.000001	False	2.486392	0.896228	0.004979	
2025-09-09 21:29:10.153	continuous	77	1	->		2	10	0.000001	False	2.486197	0.896138	0.004979	
2025-09-09 21:29:10.153	continuous	78	2	->		3	3	0.000002	False	2.478254	0.896049	0.004978	
2025-09-09 21:29:10.153	continuous	79	1	->		2	10	0.000001	False	2.486029	0.895959	0.004978	
