timestamp	phase	step	addend1	operator	addend2	target	predicted	confidence	used_finger_counting	loss	confidence_criterion	learning_rate	finger_phase
2025-09-10 16:46:16.083	finger_counting	0	1	->		2	10	0.000001	True	2.488776	0.900000	0.010000	
2025-09-10 16:46:16.084	finger_counting	1	2	->		3	8	0.000001	True	2.482185	0.900000	0.010000	
2025-09-10 16:46:16.084	finger_counting	2	1	->		2	10	0.000001	True	2.488434	0.900000	0.010000	
2025-09-10 16:46:16.084	finger_counting	3	2	->		3	3	0.000001	True	2.481972	0.900000	0.010000	
2025-09-10 16:46:16.084	finger_counting	4	1	->		2	10	0.000001	True	2.488093	0.900000	0.010000	
2025-09-10 16:46:16.085	finger_counting	5	2	->		3	3	0.000001	True	2.481759	0.900000	0.010000	
2025-09-10 16:46:16.085	finger_counting	6	3	->		4	8	0.000001	True	2.486558	0.900000	0.010000	
2025-09-10 16:46:16.085	finger_counting	7	1	->		2	10	0.000001	True	2.487810	0.900000	0.010000	
2025-09-10 16:46:16.085	finger_counting	8	2	->		3	3	0.000001	True	2.481568	0.900000	0.010000	
2025-09-10 16:46:16.086	finger_counting	9	3	->		4	8	0.000000	True	2.486196	0.900000	0.010000	
2025-09-10 16:46:16.086	finger_counting	10	1	->		2	10	0.000001	True	2.487529	0.900000	0.010000	
2025-09-10 16:46:16.086	finger_counting	11	2	->		3	3	0.000001	True	2.481381	0.900000	0.010000	
2025-09-10 16:46:16.087	finger_counting	12	3	->		4	8	0.000000	True	2.485889	0.900000	0.010000	
2025-09-10 16:46:16.087	finger_counting	13	4	->		5	8	0.000001	True	2.482196	0.900000	0.010000	
2025-09-10 16:46:16.087	finger_counting	14	1	->		2	10	0.000001	True	2.487276	0.900000	0.010000	
2025-09-10 16:46:16.087	finger_counting	15	2	->		3	3	0.000001	True	2.481163	0.900000	0.010000	
2025-09-10 16:46:16.087	finger_counting	16	3	->		4	8	0.000000	True	2.485729	0.900000	0.010000	
2025-09-10 16:46:16.088	finger_counting	17	4	->		5	8	0.000001	True	2.481990	0.900000	0.010000	
2025-09-10 16:46:16.088	finger_counting	18	1	->		2	10	0.000001	True	2.487026	0.900000	0.010000	
2025-09-10 16:46:16.088	finger_counting	19	2	->		3	3	0.000001	True	2.480955	0.900000	0.010000	
2025-09-10 16:46:16.088	finger_counting	20	3	->		4	8	0.000000	True	2.485593	0.900000	0.010000	
2025-09-10 16:46:16.088	finger_counting	21	4	->		5	8	0.000001	True	2.481784	0.900000	0.010000	
2025-09-10 16:46:16.089	finger_counting	22	1	->		2	10	0.000001	True	2.486778	0.900000	0.010000	
2025-09-10 16:46:16.089	finger_counting	23	2	->		3	3	0.000001	True	2.480749	0.900000	0.010000	
2025-09-10 16:46:16.089	finger_counting	24	3	->		4	8	0.000000	True	2.485525	0.900000	0.010000	
2025-09-10 16:46:16.089	finger_counting	25	4	->		5	8	0.000001	True	2.481611	0.900000	0.010000	
2025-09-10 16:46:16.090	finger_counting	26	1	->		2	10	0.000001	True	2.486526	0.900000	0.010000	
2025-09-10 16:46:16.090	finger_counting	27	2	->		3	3	0.000001	True	2.480595	0.900000	0.010000	
2025-09-10 16:46:16.090	finger_counting	28	3	->		4	8	0.000000	True	2.485406	0.900000	0.010000	
2025-09-10 16:46:16.090	finger_counting	29	4	->		5	8	0.000002	True	2.481432	0.900000	0.010000	
2025-09-10 16:46:16.090	finger_counting	30	1	->		2	10	0.000001	True	2.486253	0.900000	0.010000	
2025-09-10 16:46:16.091	finger_counting	31	2	->		3	3	0.000001	True	2.480428	0.900000	0.010000	
2025-09-10 16:46:16.091	finger_counting	32	3	->		4	8	0.000000	True	2.485334	0.900000	0.010000	
2025-09-10 16:46:16.091	finger_counting	33	4	->		5	8	0.000002	True	2.481242	0.900000	0.010000	
2025-09-10 16:46:16.091	continuous	34	1	->		2	10	0.000001	False	2.485982	0.900000	0.010000	
2025-09-10 16:46:16.092	continuous	35	1	->	2	3	10	0.000001	False	2.487171	0.899910	0.009999	
2025-09-10 16:46:16.092	continuous	36	1	->		2	10	0.000001	False	2.485738	0.899820	0.009998	
2025-09-10 16:46:16.092	continuous	37	2	->		3	3	0.000001	False	2.480222	0.899730	0.009997	
2025-09-10 16:46:16.092	continuous	38	1	->	2	3	10	0.000001	False	2.486807	0.899640	0.009996	
2025-09-10 16:46:16.092	continuous	39	1	->		2	10	0.000001	False	2.485542	0.899550	0.009995	
2025-09-10 16:46:16.092	continuous	40	1	->	2	3	10	0.000001	False	2.486566	0.899460	0.009994	
2025-09-10 16:46:16.093	continuous	41	2	->		3	3	0.000002	False	2.479755	0.899370	0.009993	
2025-09-10 16:46:16.093	continuous	42	1	->	2	3	10	0.000001	False	2.486067	0.899280	0.009992	
2025-09-10 16:46:16.093	continuous	43	2	->		3	3	0.000002	False	2.479361	0.899190	0.009991	
2025-09-10 16:46:16.093	continuous	44	1	->	2	3	10	0.000001	False	2.485548	0.899100	0.009990	
2025-09-10 16:46:16.093	continuous	45	1	->		2	10	0.000001	False	2.485665	0.899010	0.009989	
2025-09-10 16:46:16.093	continuous	46	1	->	2	3	10	0.000001	False	2.485278	0.898921	0.009988	
2025-09-10 16:46:16.094	continuous	47	1	->	2	3	10	0.000001	False	2.484869	0.898831	0.009987	
2025-09-10 16:46:16.094	continuous	48	2	->		3	3	0.000002	False	2.478676	0.898741	0.009986	
2025-09-10 16:46:16.094	continuous	49	1	->		2	10	0.000001	False	2.485608	0.898651	0.009985	
2025-09-10 16:46:16.094	continuous	50	3	->		4	8	0.000000	False	2.486277	0.898561	0.009984	
2025-09-10 16:46:16.094	continuous	51	1	->		2	10	0.000001	False	2.485274	0.898471	0.009983	
2025-09-10 16:46:16.094	continuous	52	1	->	2	3	10	0.000001	False	2.484711	0.898381	0.009982	
2025-09-10 16:46:16.095	continuous	53	1	->	2	3	10	0.000001	False	2.484304	0.898292	0.009981	
2025-09-10 16:46:16.095	continuous	54	2	->	3	4	3	0.000005	False	2.490062	0.898202	0.009980	
2025-09-10 16:46:16.095	continuous	55	1	->		2	10	0.000001	False	2.485217	0.898112	0.009979	
2025-09-10 16:46:16.095	continuous	56	1	->		2	10	0.000001	False	2.484837	0.898022	0.009978	
2025-09-10 16:46:16.095	continuous	57	1	->	2	3	10	0.000001	False	2.484262	0.897932	0.009977	
2025-09-10 16:46:16.095	continuous	58	1	->	2	3	10	0.000001	False	2.483855	0.897842	0.009976	
2025-09-10 16:46:16.096	continuous	59	2	->		3	3	0.000002	False	2.478344	0.897753	0.009975	
2025-09-10 16:46:16.096	continuous	60	2	->		3	3	0.000002	False	2.478077	0.897663	0.009974	
2025-09-10 16:46:16.096	continuous	61	1	->		2	10	0.000001	False	2.484852	0.897573	0.009973	
2025-09-10 16:46:16.096	continuous	62	1	->	2	3	10	0.000001	False	2.483290	0.897483	0.009972	
2025-09-10 16:46:16.096	continuous	63	1	->		2	10	0.000001	False	2.484604	0.897394	0.009971	
2025-09-10 16:46:16.096	continuous	64	2	->		3	3	0.000002	False	2.477769	0.897304	0.009970	
2025-09-10 16:46:16.097	continuous	65	1	->		2	10	0.000001	False	2.484280	0.897214	0.009969	
2025-09-10 16:46:16.097	continuous	66	1	->		2	10	0.000001	False	2.483892	0.897124	0.009968	
2025-09-10 16:46:16.097	continuous	67	1	->		2	10	0.000001	False	2.483510	0.897035	0.009967	
2025-09-10 16:46:16.097	continuous	68	1	->	2	3	10	0.000001	False	2.483287	0.896945	0.009966	
2025-09-10 16:46:16.097	continuous	69	1	->	2	3	10	0.000001	False	2.482847	0.896855	0.009965	
2025-09-10 16:46:16.097	continuous	70	2	->		3	3	0.000003	False	2.477338	0.896766	0.009964	
2025-09-10 16:46:16.098	continuous	71	2	->		3	3	0.000003	False	2.477086	0.896676	0.009963	
2025-09-10 16:46:16.098	continuous	72	1	->		2	3	0.000002	False	2.483571	0.896586	0.009962	
2025-09-10 16:46:16.098	continuous	73	2	->	3	4	3	0.000006	False	2.490882	0.896497	0.009961	
2025-09-10 16:46:16.098	continuous	74	1	->	2	3	10	0.000001	False	2.482280	0.896407	0.009960	
2025-09-10 16:46:16.098	continuous	75	1	->	2	3	10	0.000001	False	2.481837	0.896317	0.009959	
2025-09-10 16:46:16.098	continuous	76	1	->		2	3	0.000002	False	2.483511	0.896228	0.009958	
2025-09-10 16:46:16.099	continuous	77	2	->		3	3	0.000003	False	2.476778	0.896138	0.009957	
2025-09-10 16:46:16.099	continuous	78	1	->	2	3	10	0.000002	False	2.481357	0.896049	0.009956	
2025-09-10 16:46:16.099	continuous	79	1	->		2	3	0.000002	False	2.483342	0.895959	0.009955	
2025-09-10 16:46:16.099	continuous	80	2	->		3	3	0.000003	False	2.476403	0.895869	0.009954	
2025-09-10 16:46:16.099	continuous	81	3	->		4	3	0.000001	False	2.487913	0.895780	0.009953	
2025-09-10 16:46:16.099	continuous	82	2	->		3	3	0.000003	False	2.476267	0.895690	0.009952	
